0.9014,4.7399,15.336,0.6899,3.7922,15.315,1.3197,4.1466,16.798
0.90025,4.7519,15.362,0.58026,3.8819,15.313,1.082,4.0592,16.811
0.90017,4.7641,15.391,0.45602,3.9417,15.298,0.84201,3.9974,16.785
0.90069,4.7758,15.423,0.31686,3.9801,15.267,0.60793,3.9637,16.721
0.90035,4.7854,15.459,0.17761,4.0226,15.223,0.38777,3.9593,16.625
0.89767,4.7918,15.496,0.054469,4.0854,15.169,0.18892,3.9843,16.502
1.5417,4.3087,14.304,2.4418,4.3266,14.038,1.4878,3.288,14.439
1.4826,4.3352,14.357,2.3284,4.2859,13.855,1.4943,3.2767,14.477
1.4236,4.3596,14.409,2.2228,4.2531,13.671,1.494,3.2896,14.515
1.3658,4.3817,14.461,2.1063,4.2308,13.501,1.4855,3.3286,14.557
1.3097,4.4017,14.511,1.9787,4.2189,13.354,1.4692,3.3904,14.602
1.2546,4.4203,14.559,1.8475,4.2148,13.238,1.4472,3.4653,14.653
1.2001,4.4389,14.606,1.7219,4.2159,13.168,1.4239,3.5352,14.71
1.1458,4.4587,14.65,1.6085,4.2203,13.17,1.4053,3.579,14.773
1.0914,4.4803,14.692,1.5053,4.2276,13.257,1.3949,3.5903,14.845
1.0371,4.5024,14.732,1.4032,4.2397,13.411,1.3887,3.5849,14.923
0.9834,4.5237,14.77,1.2958,4.2592,13.608,1.3794,3.5839,15.005
0.93087,4.5431,14.807,1.1793,4.2902,13.838,1.3609,3.6007,15.089
0.87941,4.5603,14.843,1.0573,4.3316,14.075,1.3299,3.6416,15.175
0.82737,4.5776,14.887,0.95808,4.3481,14.181,1.2853,3.7076,15.264
0.77379,4.5974,14.947,0.89428,4.3021,14.053,1.229,3.7952,15.353
0.72052,4.6167,15.007,0.82913,4.2548,13.903,1.1675,3.8921,15.445
0.66712,4.636,15.065,0.75939,4.2189,13.788,1.1121,3.9788,15.543
0.6128,4.6561,15.119,0.68758,4.1927,13.708,1.0727,4.0406,15.653
0.55754,4.677,15.171,0.61546,4.1748,13.662,1.0477,4.0812,15.773
0.50201,4.6978,15.22,0.54403,4.165,13.646,1.0262,4.115,15.891
0.4468,4.7177,15.267,0.47401,4.1635,13.659,0.99845,4.1531,15.992
0.39219,4.7366,15.314,0.40623,4.1706,13.699,0.95907,4.2003,16.072
0.3383,4.7543,15.36,0.34139,4.1864,13.767,0.90638,4.2571,16.125
0.28498,4.771,15.405,0.28018,4.211,13.862,0.84196,4.3207,16.154
0.23174,4.7871,15.448,0.22336,4.2445,13.987,0.77162,4.3848,16.164
0.17786,4.8033,15.489,0.17181,4.2869,14.146,0.70637,4.4397,16.168
0.12235,4.82,15.527,0.12644,4.3388,14.345,0.66103,4.4747,16.182
0.064717,4.8375,15.561,0.087754,4.4025,14.59,0.64216,4.4862,16.213
0.005789,4.8554,15.592,0.05481,4.4726,14.866,0.63827,4.4836,16.248
-0.053617,4.8772,15.63,0.032602,4.4803,15.032,0.63144,4.4806,16.276
1.627,4.2874,14.306,2.5614,4.4068,14.454,1.6643,3.308,14.51
1.6541,4.2929,14.359,2.5577,4.4509,14.692,1.8432,3.3047,14.616
1.6817,4.2968,14.413,2.5604,4.5109,14.929,2.0069,3.3121,14.713
1.7114,4.2988,14.469,2.5494,4.585,15.155,2.1505,3.3345,14.795
1.7441,4.2992,14.527,2.513,4.6674,15.358,2.2716,3.3743,14.858
1.78,4.2984,14.588,2.4481,4.7514,15.532,2.3703,3.4318,14.902
1.8189,4.2969,14.653,2.3561,4.8305,15.671,2.4482,3.5047,14.927
1.8603,4.2956,14.72,2.241,4.8983,15.773,2.5112,3.5861,14.939
1.9028,4.2956,14.79,2.1086,4.9484,15.834,2.5729,3.663,14.945
1.9446,4.2984,14.862,1.967,4.9744,15.854,2.6536,3.7202,14.953
1.9846,4.3042,14.937,1.8271,4.9717,15.833,2.7624,3.7564,14.967
2.0229,4.3121,15.012,1.7003,4.9407,15.78,2.8843,3.7885,14.99
2.0606,4.3203,15.088,1.5935,4.8903,15.713,2.9961,3.8336,15.025
2.0991,4.3272,15.162,1.5005,4.8394,15.655,3.0815,3.8999,15.075
2.1396,4.3318,15.233,1.4082,4.8011,15.619,3.1327,3.9886,15.141
2.1818,4.3348,15.302,1.3225,4.7695,15.595,3.1507,4.0962,15.222
2.2235,4.3371,15.371,1.2641,4.7341,15.571,3.1498,4.2167,15.312
2.2618,4.3394,15.44,1.2484,4.6917,15.544,3.161,4.3462,15.406
2.2946,4.3409,15.508,1.2811,4.6451,15.513,3.2086,4.4897,15.501
2.3238,4.3412,15.577,1.3568,4.6006,15.483,3.2715,4.6526,15.596
2.3528,4.34,15.645,1.4575,4.5669,15.452,3.3119,4.8263,15.688
2.3849,4.3379,15.715,1.5524,4.5535,15.415,3.3093,4.9959,15.774
2.4217,4.3352,15.785,1.6194,4.5647,15.364,3.2596,5.1481,15.853
2.4621,4.3332,15.857,1.6716,4.593,15.3,3.168,5.2721,15.923
2.5039,4.3332,15.928,1.7324,4.6248,15.24,3.0443,5.3609,15.988
2.5458,4.3362,15.999,1.8136,4.6486,15.198,2.9002,5.4109,16.05
1.6233,4.2472,14.302,2.503,4.5196,14.195,1.3677,3.5299,14.501
1.6486,4.2241,14.35,2.4494,4.6633,14.176,1.212,3.5791,14.648
1.6752,4.2067,14.394,2.4164,4.804,14.161,1.0156,3.5419,14.835
1.7002,4.1886,14.438,2.3826,4.9383,14.156,0.84458,3.5242,15.016
1.7241,4.169,14.482,2.3312,5.0617,14.169,0.70839,3.5411,15.181
1.7478,4.1486,14.525,2.2548,5.1688,14.199,0.59925,3.5877,15.33
1.7712,4.1282,14.567,2.1536,5.2506,14.247,0.5177,3.6591,15.46
1.7939,4.1088,14.609,2.0321,5.2986,14.312,0.46704,3.7503,15.568
1.8152,4.0911,14.652,1.8965,5.3065,14.392,0.45056,3.8562,15.651
1.8345,4.0757,14.694,1.7547,5.2711,14.484,0.47014,3.9715,15.707
1.8515,4.0628,14.738,1.6149,5.1922,14.585,0.52682,4.0906,15.734
1.8656,4.0526,14.783,1.4856,5.0746,14.691,0.62053,4.207,15.733
1.8764,4.0446,14.829,1.3733,4.9324,14.794,0.74894,4.3129,15.708
1.8846,4.0378,14.876,1.2771,4.7927,14.882,0.9054,4.3986,15.667
1.8912,4.0309,14.926,1.1868,4.6904,14.932,1.0792,4.4507,15.635
1.6271,4.2364,14.226,2.5673,4.2187,14.19,1.6499,3.0938,14.328
1.6536,4.1889,14.2,2.5798,4.0737,14.163,1.8134,2.9087,14.251
1.679,4.1383,14.175,2.6257,3.9409,14.134,1.9606,2.7613,14.172
1.7046,4.0851,14.149,2.6888,3.8227,14.104,2.09,2.6421,14.091
1.7313,4.0292,14.123,2.7494,3.7217,14.075,2.2019,2.5467,14.007
1.7598,3.9709,14.097,2.7963,3.639,14.047,2.2979,2.4726,13.921
1.7904,3.9102,14.07,2.825,3.5746,14.022,2.3788,2.4178,13.832
1.823,3.8473,14.042,2.8356,3.5277,13.999,2.4453,2.3804,13.741
1.8571,3.7826,14.014,2.8333,3.4977,13.979,2.4973,2.3578,13.645
1.8923,3.7165,13.985,2.8293,3.4829,13.962,2.535,2.3469,13.544
1.9272,3.6492,13.956,2.8423,3.4804,13.951,2.5575,2.346,13.437
1.9607,3.5807,13.925,2.8896,3.488,13.946,2.5645,2.3548,13.324
1.9932,3.5109,13.894,2.9676,3.5074,13.95,2.556,2.3743,13.207
2.026,3.4397,13.863,3.0525,3.5383,13.961,2.5324,2.4059,13.091
2.0606,3.3673,13.83,3.1217,3.5758,13.976,2.4953,2.4508,12.98
2.0976,3.2942,13.797,3.1628,3.6127,13.992,2.4466,2.5099,12.884
2.137,3.2208,13.763,3.1713,3.6417,14.004,2.3898,2.5828,12.811
2.1784,3.1476,13.729,3.1477,3.657,14.008,2.3293,2.6667,12.765
2.2214,3.0753,13.695,3.0957,3.6546,14,2.2709,2.7567,12.742
2.2652,3.0043,13.664,3.0217,3.634,13.979,2.2191,2.8462,12.726
2.3092,2.9338,13.636,2.9368,3.6016,13.946,2.1731,2.9333,12.695
2.3527,2.8626,13.61,2.8577,3.5744,13.911,2.1287,3.0217,12.648
2.3953,2.7893,13.586,2.7973,3.5728,13.885,2.0863,3.1081,12.604
2.437,2.7144,13.561,2.7513,3.5949,13.873,2.0504,3.1817,12.58
2.4785,2.6397,13.536,2.7089,3.6163,13.867,2.026,3.2312,12.578
2.5201,2.5667,13.512,2.6662,3.616,13.863,2.0164,3.2494,12.599
2.5618,2.4963,13.488,2.6247,3.5834,13.858,2.0217,3.234,12.641
2.6033,2.4285,13.465,2.5875,3.5154,13.851,2.0387,3.1879,12.699
2.6446,2.3636,13.442,2.5583,3.4134,13.846,2.0626,3.1154,12.766
2.6854,2.3011,13.42,2.5412,3.2823,13.846,2.088,3.0203,12.834
2.7256,2.2406,13.4,2.5398,3.1312,13.859,2.109,2.9063,12.891
2.7655,2.181,13.38,2.5561,2.9739,13.897,2.1179,2.7791,12.926
2.8057,2.121,13.361,2.5886,2.8243,13.968,2.1066,2.6461,12.933
2.8464,2.0602,13.343,2.6338,2.6849,14.071,2.0735,2.5121,12.916
2.8872,1.9994,13.326,2.6897,2.545,14.187,2.0267,2.3764,12.89
2.9273,1.9393,13.312,2.7549,2.3952,14.293,1.9781,2.2369,12.868
2.9664,1.8801,13.299,2.8267,2.2333,14.372,1.9376,2.093,12.859
1.5852,4.3206,14.276,2.8595,4.4316,14.272,1.4525,3.1658,14.537
1.5731,4.358,14.301,3.0958,4.4839,14.327,1.4345,3.0583,14.663
1.563,4.3928,14.326,3.294,4.531,14.378,1.4231,2.997,14.776
1.555,4.4248,14.351,3.4542,4.5734,14.422,1.4174,2.9835,14.872
1.5493,4.4539,14.377,3.5743,4.611,14.458,1.4168,3.0186,14.951
1.5461,4.4801,14.404,3.6517,4.6437,14.485,1.4211,3.1022,15.009
1.5454,4.5036,14.431,3.6843,4.6712,14.503,1.4303,3.2332,15.045
1.5473,4.5245,14.459,3.6709,4.6934,14.512,1.4441,3.4085,15.058
1.5519,4.5429,14.488,3.6115,4.7099,14.514,1.4627,3.6258,15.047
1.5589,4.5602,14.517,3.508,4.7208,14.508,1.485,3.8655,15.02
1.569,4.5823,14.543,3.3615,4.7261,14.497,1.5021,4.0333,15.043
1.583,4.617,14.556,3.1735,4.726,14.483,1.4984,4.0045,15.243
1.5999,4.6535,14.568,2.9429,4.7212,14.468,1.4938,3.9512,15.466
1.6192,4.6887,14.581,2.6671,4.7126,14.455,1.4947,3.921,15.658
1.6394,4.7224,14.596,2.3702,4.7018,14.446,1.5024,3.9185,15.808
1.6428,4.755,14.617,2.3332,4.6806,14.39,1.5177,3.9426,15.916
1.6276,4.7882,14.645,2.5831,4.6244,14.249,1.5406,3.9914,15.981
1.613,4.8199,14.675,2.8185,4.5678,14.12,1.5698,4.0636,16.003
1.6004,4.8497,14.706,3.0177,4.5166,14.008,1.603,4.1588,15.98
1.5899,4.8776,14.739,3.1829,4.4717,13.908,1.6381,4.2759,15.911
1.5817,4.9037,14.772,3.315,4.4337,13.819,1.6728,4.4131,15.797
1.5758,4.9283,14.807,3.4127,4.4038,13.737,1.7054,4.5643,15.646
1.5719,4.9531,14.837,3.474,4.3833,13.665,1.7437,4.6995,15.525
1.5669,4.9825,14.852,3.4966,4.3733,13.606,1.8392,4.7489,15.63
1.5626,5.0126,14.859,3.479,4.3751,13.562,1.964,4.7716,15.815
1.5614,5.0415,14.865,3.4208,4.3893,13.535,2.0797,4.7983,15.977
1.5639,5.069,14.872,3.3234,4.4163,13.528,2.1758,4.833,16.095
1.5895,4.2894,14.194,2.5848,4.2629,14.449,1.5735,3.4117,14.256
1.5811,4.3016,14.135,2.5777,4.1652,14.678,1.6547,3.4373,14.113
1.5749,4.3178,14.079,2.5457,4.0869,14.892,1.7254,3.378,13.96
1.5708,4.334,14.024,2.4874,4.0262,15.084,1.7882,3.3005,13.798
1.5686,4.3477,13.972,2.4073,3.9787,15.252,1.8418,3.2455,13.639
1.5683,4.3584,13.92,2.3082,3.9424,15.391,1.8857,3.2242,13.491
1.5697,4.3662,13.87,2.193,3.9164,15.498,1.9201,3.2363,13.358
1.5727,4.3713,13.821,2.0646,3.9005,15.57,1.9462,3.2776,13.243
1.5771,4.3739,13.774,1.9257,3.8943,15.605,1.9659,3.342,13.148
1.5827,4.3745,13.729,1.7795,3.8977,15.602,1.9819,3.4225,13.079
1.5894,4.3733,13.687,1.6292,3.9101,15.56,1.9989,3.5105,13.041
1.597,4.3708,13.649,1.4779,3.9308,15.48,2.0228,3.596,13.038
1.605,4.3677,13.614,1.329,3.9588,15.363,2.0616,3.6677,13.07
1.613,4.3651,13.585,1.1856,3.9928,15.213,2.1248,3.7126,13.13
1.62,4.3641,13.562,1.0506,4.0315,15.033,2.2216,3.7203,13.207
1.6262,4.3645,13.545,0.92702,4.0739,14.826,2.3464,3.699,13.298
1.6327,4.365,13.535,0.81844,4.1195,14.596,2.4769,3.6709,13.405
1.6399,4.365,13.531,0.73055,4.168,14.344,2.5955,3.6509,13.523
1.6478,4.3644,13.533,0.6716,4.2188,14.071,2.6962,3.6426,13.645
1.6563,4.3635,13.542,0.64168,4.2684,13.791,2.7795,3.6445,13.766
1.6658,4.3628,13.556,0.6265,4.3129,13.521,2.8481,3.6531,13.883
1.677,4.3624,13.575,0.61048,4.3509,13.269,2.903,3.6672,13.994
1.6902,4.3621,13.597,0.58318,4.3844,13.044,2.9413,3.6886,14.094
1.7059,4.3615,13.623,0.52334,4.4186,12.861,2.9572,3.721,14.182
1.7245,4.3602,13.653,0.40143,4.4613,12.735,2.9446,3.7678,14.254
1.7457,4.3581,13.685,0.21797,4.5155,12.66,2.8991,3.8302,14.306
1.7689,4.3551,13.719,0.008308,4.5763,12.617,2.8185,3.9084,14.337
1.7933,4.3514,13.754,-0.1844,4.6392,12.6,2.7003,4.0019,14.343
1.8178,4.3473,13.789,-0.32182,4.7063,12.62,2.5511,4.1062,14.326
1.6094,4.3268,14.247,2.5327,4.4666,14.378,1.2839,3.1019,14.318
1.6167,4.3701,14.242,2.5066,4.5548,14.545,1.1087,2.9335,14.232
1.6218,4.4116,14.236,2.4954,4.637,14.718,0.95149,2.8007,14.146
1.6264,4.4516,14.23,2.4747,4.7104,14.886,0.81062,2.7004,14.059
1.6313,4.4902,14.224,2.4301,4.7728,15.035,0.68664,2.6347,13.97
1.6366,4.5271,14.219,2.3581,4.823,15.153,0.58151,2.6069,13.878
1.6422,4.5623,14.215,2.2603,4.8612,15.234,0.4974,2.6197,13.785
1.6477,4.5955,14.212,2.1405,4.8874,15.276,0.43622,2.6748,13.689
1.6526,4.6269,14.21,2.0035,4.9024,15.275,0.39928,2.7721,13.592
1.6567,4.6564,14.209,1.8549,4.9072,15.234,0.38704,2.9101,13.495
1.6595,4.684,14.208,1.7014,4.9048,15.165,0.39906,3.0857,13.399
1.6609,4.7097,14.205,1.5467,4.9014,15.096,0.434,3.2946,13.305
1.6616,4.7333,14.199,1.385,4.9041,15.06,0.48914,3.5309,13.215
1.6622,4.7552,14.189,1.209,4.9115,15.055,0.55893,3.7861,13.137
1.6622,4.7764,14.177,1.0299,4.917,15.045,0.63263,4.0495,13.084
1.6606,4.7971,14.166,0.86491,4.9175,15.009,0.69482,4.3147,13.08
1.6567,4.8177,14.155,0.72699,4.9132,14.94,0.73839,4.587,13.139
1.6498,4.8383,14.145,0.62484,4.9051,14.843,0.7745,4.8717,13.243
1.6393,4.8592,14.136,0.56356,4.8936,14.724,0.82143,5.1637,13.372
1.6246,4.8807,14.128,0.54353,4.8766,14.596,0.88985,5.4559,13.509
1.6059,4.9033,14.119,0.5602,4.8483,14.467,0.98526,5.7449,13.646
1.5834,4.9277,14.11,0.60475,4.805,14.341,1.1112,6.0208,13.786
1.5586,4.955,14.101,0.65728,4.7494,14.218,1.2628,6.2658,13.932
1.5349,4.9856,14.091,0.68082,4.6838,14.102,1.427,6.4686,14.081
1.5744,4.2818,14.232,2.7168,4.3938,14.004,1.5835,3.2196,14.15
1.5518,4.2812,14.21,2.8175,4.4131,13.799,1.6872,3.147,13.903
1.5318,4.2784,14.188,2.8867,4.432,13.602,1.783,3.1108,13.669
1.5141,4.2731,14.163,2.9313,4.4509,13.412,1.8671,3.1098,13.454
1.4989,4.2659,14.135,2.9545,4.4695,13.231,1.9385,3.1368,13.259
1.4857,4.2572,14.105,2.9562,4.4881,13.062,1.9968,3.1863,13.088
1.4746,4.2472,14.071,2.9327,4.5079,12.913,2.0431,3.2515,12.94
1.4654,4.2362,14.035,2.8786,4.531,12.793,2.0802,3.3242,12.819
1.4581,4.2246,13.995,2.792,4.5594,12.704,2.1131,3.3952,12.729
1.4524,4.2124,13.952,2.6785,4.594,12.645,2.1485,3.4551,12.676
1.4481,4.1999,13.907,2.5512,4.6362,12.614,2.1925,3.497,12.661
1.4451,4.1871,13.86,2.4266,4.689,12.611,2.2479,3.5184,12.682
1.4431,4.1742,13.811,2.32,4.7582,12.638,2.3126,3.5214,12.734
1.4422,4.161,13.761,2.2394,4.8494,12.699,2.382,3.5106,12.812
1.4424,4.1477,13.711,2.1806,4.9628,12.793,2.4507,3.4911,12.908
1.444,4.1342,13.662,2.1314,5.0904,12.912,2.5142,3.4678,13.018
1.4473,4.1208,13.616,2.0805,5.2193,13.05,2.5689,3.4455,13.137
1.4526,4.1076,13.572,2.0214,5.3361,13.2,2.6123,3.4287,13.263
1.4601,4.0947,13.534,1.9525,5.4307,13.356,2.6425,3.4211,13.39
1.47,4.0822,13.501,1.8746,5.4971,13.514,2.6574,3.4251,13.518
1.4825,4.07,13.475,1.7899,5.5337,13.672,2.6548,3.4418,13.644
1.4978,4.058,13.458,1.7006,5.5418,13.826,2.6314,3.4719,13.765
1.5161,4.0459,13.449,1.6089,5.523,13.977,2.5837,3.5161,13.879
1.5376,4.0337,13.45,1.5165,5.4788,14.122,2.5087,3.5744,13.983
1.562,4.0214,13.461,1.4251,5.411,14.259,2.4057,3.646,14.07
1.5889,4.0093,13.481,1.3362,5.321,14.386,2.2807,3.7268,14.141
1.6168,3.9976,13.509,1.2505,5.2115,14.503,2.154,3.8067,14.208
1.6434,3.9873,13.54,1.1684,5.086,14.607,2.0581,3.8718,14.308
1.668,3.9785,13.573,1.0894,4.9483,14.697,1.9988,3.9211,14.461
1.6924,3.9705,13.61,1.0129,4.8029,14.774,1.9538,3.9614,14.63
1.7168,3.9628,13.65,0.94016,4.6513,14.84,1.911,3.9976,14.786
1.7413,3.9556,13.694,0.87452,4.4933,14.895,1.8655,4.0329,14.921
1.6561,2.0688,14.178,1.6764,3.1404,13.987,2.4069,2.4283,14.586
1.6203,2.1288,14.143,1.6319,3.1004,13.965,2.4891,2.4051,14.64
1.668,2.2021,14.161,1.5653,3.0907,13.924,2.5089,2.3371,14.662
1.694,2.2027,14.177,1.5122,3.1266,13.884,2.5381,2.2949,14.686
1.707,2.1938,14.182,1.5072,3.1169,13.886,2.5387,2.2997,14.682
1.7394,2.1463,14.179,1.4905,3.0709,13.918,2.5717,2.2969,14.678
1.8056,2.0608,14.182,1.4434,2.9711,13.974,2.64,2.2786,14.666
1.8685,1.9782,14.189,1.4106,2.8608,14.025,2.704,2.2568,14.648
1.8848,1.9518,14.2,1.4168,2.802,14.039,2.7249,2.2378,14.63
2.001,1.7908,14.222,1.3875,2.5511,14.127,2.8421,2.1764,14.57
2.0453,1.7444,14.19,1.3984,2.497,14.148,2.8403,2.1755,14.556
2.0653,1.7052,14.183,1.41,2.4404,14.155,2.8568,2.1698,14.537
2.0982,1.66,14.179,1.4087,2.3622,14.157,2.8895,2.1462,14.507
2.0903,1.6708,14.174,1.4116,2.3728,14.139,2.8839,2.1441,14.503
2.1005,1.6707,14.104,1.4018,2.3764,14.081,2.8646,2.1556,14.465
2.1411,1.6235,13.853,1.3847,2.2886,13.816,2.8416,2.171,14.261
2.197,1.5325,13.687,1.3942,2.1125,13.597,2.8751,2.1428,14.066
2.2159,1.5008,13.725,1.4142,2.0675,13.653,2.8957,2.1201,14.082
2.2791,1.4116,13.697,1.4453,1.9277,13.655,2.9346,2.0772,14.028
2.3068,1.381,13.689,1.4546,1.8791,13.669,2.9472,2.0504,14.016
2.3068,1.381,13.689,1.4546,1.8791,13.669,2.9472,2.0504,14.016
2.3149,1.3701,13.687,1.4591,1.8629,13.673,2.951,2.044,14.013
2.3152,1.3694,13.687,1.4597,1.8623,13.674,2.9507,2.0436,14.014
2.3178,1.3642,13.685,1.4647,1.857,13.677,2.9486,2.0406,14.017
2.3179,1.3639,13.685,1.4647,1.8566,13.677,2.9486,2.0404,14.017
2.3215,1.3504,13.682,1.465,1.8378,13.677,2.9467,2.0323,14.02
2.3216,1.35,13.682,1.465,1.8371,13.677,2.9467,2.0319,14.021
2.3216,1.35,13.682,1.465,1.8371,13.677,2.9467,2.0319,14.021
2.3208,1.3522,13.682,1.4641,1.8367,13.67,2.9466,2.0272,14.025
2.3208,1.3522,13.682,1.4641,1.8367,13.67,2.9466,2.0272,14.025
2.3208,1.3522,13.682,1.4641,1.8367,13.67,2.9466,2.0272,14.025
2.321,1.3517,13.682,1.464,1.8361,13.671,2.9461,2.0275,14.026
2.3219,1.3503,13.681,1.4636,1.834,13.674,2.9442,2.0275,14.031
2.3219,1.3503,13.681,1.4636,1.834,13.674,2.9442,2.0275,14.031
2.3234,1.3472,13.68,1.4619,1.8275,13.679,2.941,2.0246,14.036
2.3234,1.3472,13.68,1.4619,1.8275,13.679,2.941,2.0246,14.036
2.3234,1.3472,13.68,1.4619,1.8275,13.679,2.941,2.0246,14.036
2.3234,1.3471,13.679,1.4606,1.8257,13.681,2.9407,2.0237,14.036
0.90069,4.7758,15.423,0.31686,3.9801,15.267,0.60793,3.9637,16.721
0.8233,4.5924,15.677,0.31531,4.0024,15.19,0.68507,4.1263,16.54
0.8294,4.5925,15.707,0.30188,3.9897,15.168,0.69226,4.1389,16.531
0.82724,4.5921,15.7,0.29313,3.9885,15.132,0.70388,4.1418,16.569
0.81675,4.5781,15.701,0.29206,3.9935,15.114,0.71559,4.152,16.577
0.76541,4.6068,15.565,0.24352,3.9529,15.084,0.77749,4.1603,16.444
0.70566,4.6195,15.435,0.18291,3.9104,15.022,0.85259,4.1842,16.328
